SERIAL	SONG	USER	DATE
7057	736	14	2021-09-27
7058	242	56	2021-09-27
7059	712	30	2021-09-27
7060	183	7	2021-09-27
7061	104	47	2021-09-27
7062	445	60	2021-09-27
7063	23	2	2021-09-27
7064	715	36	2021-09-27
7065	845	31	2021-09-27
7066	920	21	2021-09-27
7067	443	61	2021-09-27
7068	365	10	2021-09-27
7069	504	23	2021-09-27
7070	948	27	2021-09-27
7071	456	7	2021-09-27
7072	900	4	2021-09-27
7073	876	58	2021-09-27
7074	704	6	2021-09-27
7075	135	41	2021-09-28
7076	128	59	2021-09-28
7077	511	24	2021-09-28
7078	364	20	2021-09-28
7079	757	26	2021-09-28
7080	367	39	2021-09-28
7081	491	67	2021-09-28
7082	167	24	2021-09-28
7083	313	30	2021-09-28
7084	278	29	2021-09-28
7085	522	37	2021-09-28
7086	714	44	2021-09-28
7087	237	21	2021-09-28
7088	615	29	2021-09-28
7089	166	64	2021-09-28
7090	410	52	2021-09-28
7091	171	37	2021-09-28
7092	792	55	2021-09-28
7093	475	54	2021-09-28
7094	762	28	2021-09-28
7095	456	14	2021-09-28
7096	691	47	2021-09-28
7097	446	43	2021-09-28
7098	601	50	2021-09-28
7099	656	52	2021-09-28
7100	499	6	2021-09-28
7101	171	60	2021-09-28
7102	313	67	2021-09-28
7103	780	63	2021-09-28
7104	401	20	2021-09-28
7105	584	16	2021-09-28
7106	769	30	2021-09-28
7107	266	48	2021-09-28
7108	688	43	2021-09-28
7109	162	20	2021-09-28
7110	695	48	2021-09-28
7111	572	62	2021-09-28
7112	626	70	2021-09-28
7113	696	14	2021-09-28
7114	285	55	2021-09-28
7115	877	68	2021-09-28
7116	348	1	2021-09-28
7117	276	20	2021-09-28
7118	914	21	2021-09-28
7119	906	70	2021-09-28
7120	984	36	2021-09-28
7121	782	59	2021-09-28
7122	498	6	2021-09-28
7123	93	42	2021-09-28
7124	725	9	2021-09-28
7125	763	41	2021-09-28
7126	80	51	2021-09-28
7127	65	51	2021-09-28
7128	402	7	2021-09-28
7129	84	56	2021-09-28
7130	409	8	2021-09-28
7131	38	54	2021-09-28
7132	90	5	2021-09-28
7133	326	9	2021-09-28
7134	759	34	2021-09-28
7135	305	37	2021-09-28
7136	772	54	2021-09-28
7137	265	43	2021-09-28
7138	403	41	2021-09-28
7139	265	53	2021-09-28
7140	858	1	2021-09-28
7141	20	18	2021-09-28
7142	980	2	2021-09-28
7143	563	67	2021-09-28
7144	446	31	2021-09-28
7145	335	29	2021-09-28
7146	961	32	2021-09-28
7147	968	23	2021-09-28
7148	614	8	2021-09-28
7149	1	67	2021-09-28
7150	166	67	2021-09-28
7151	10	63	2021-09-28
7152	185	23	2021-09-28
7153	422	14	2021-09-28
7154	365	33	2021-09-28
7155	634	28	2021-09-28
7156	518	64	2021-09-28
7157	954	32	2021-09-28
7158	45	54	2021-09-28
7159	107	62	2021-09-28
7160	487	13	2021-09-28
7161	183	37	2021-09-28
7162	418	10	2021-09-28
7163	938	39	2021-09-28
7164	651	9	2021-09-29
7165	337	62	2021-09-29
7166	983	40	2021-09-29
7167	649	62	2021-09-29
7168	551	31	2021-09-29
7169	861	11	2021-09-29
7170	28	69	2021-09-29
7171	771	15	2021-09-29
7172	16	49	2021-09-29
7173	86	27	2021-09-29
7174	226	65	2021-09-29
7175	930	61	2021-09-29
7176	427	44	2021-09-29
7177	180	10	2021-09-29
7178	924	27	2021-09-29
7179	641	45	2021-09-29
7180	102	60	2021-09-29
7181	277	63	2021-09-29
7182	737	11	2021-09-29
7183	84	69	2021-09-29
7184	766	14	2021-09-29
7185	159	1	2021-09-29
7186	318	59	2021-09-29
7187	527	1	2021-09-29
7188	898	55	2021-09-29
7189	375	68	2021-09-29
7190	746	20	2021-09-29
7191	880	18	2021-09-29
7192	978	37	2021-09-29
7193	746	61	2021-09-29
7194	792	31	2021-09-29
7195	259	23	2021-09-29
7196	745	28	2021-09-29
7197	354	51	2021-09-29
7198	634	5	2021-09-29
7199	784	23	2021-09-29
7200	178	9	2021-09-29
7201	943	61	2021-09-29
7202	786	11	2021-09-29
7203	104	6	2021-09-29
7204	824	49	2021-09-29
7205	187	68	2021-09-29
7206	71	45	2021-09-29
7207	9	43	2021-09-29
7208	743	58	2021-09-29
7209	776	44	2021-09-29
7210	964	40	2021-09-29
7211	331	27	2021-09-29
7212	658	47	2021-09-29
7213	13	40	2021-09-29
7214	668	2	2021-09-29
7215	102	57	2021-09-29
7216	575	31	2021-09-29
7217	412	41	2021-09-29
7218	469	27	2021-09-29
7219	853	64	2021-09-29
7220	777	46	2021-09-29
7221	788	23	2021-09-29
7222	421	9	2021-09-29
7223	868	38	2021-09-29
7224	1	37	2021-09-29
7225	62	27	2021-09-29
7226	329	5	2021-09-29
7227	120	30	2021-09-29
7228	678	12	2021-09-29
7229	228	14	2021-09-29
7230	842	39	2021-09-29
7231	989	52	2021-09-29
7232	149	52	2021-09-29
7233	303	45	2021-09-29
7234	746	66	2021-09-29
7235	665	45	2021-09-29
7236	85	1	2021-09-29
7237	352	40	2021-09-29
7238	43	22	2021-09-29
7239	167	15	2021-09-29
7240	565	55	2021-09-29
7241	157	23	2021-09-29
7242	816	59	2021-09-29
7243	479	22	2021-09-29
7244	601	7	2021-09-29
7245	724	39	2021-09-29
7246	893	45	2021-09-29
7247	738	45	2021-09-29
7248	389	68	2021-09-29
7249	624	53	2021-09-29
7250	160	66	2021-09-29
7251	797	9	2021-09-29
7252	715	59	2021-09-29
7253	384	28	2021-09-29
7254	260	63	2021-09-30
7255	339	26	2021-09-30
7256	284	51	2021-09-30
7257	916	6	2021-09-30
7258	535	19	2021-09-30
7259	31	11	2021-09-30
7260	196	53	2021-09-30
7261	171	26	2021-09-30
7262	330	9	2021-09-30
7263	270	52	2021-09-30
7264	960	36	2021-09-30
7265	668	55	2021-09-30
7266	548	35	2021-09-30
7267	38	61	2021-09-30
7268	957	64	2021-09-30
7269	62	34	2021-09-30
7270	167	51	2021-09-30
7271	333	64	2021-09-30
7272	405	20	2021-09-30
7273	166	50	2021-09-30
7274	413	33	2021-09-30
7275	537	53	2021-09-30
7276	665	4	2021-09-30
7277	179	41	2021-09-30
7278	49	56	2021-09-30
7279	486	8	2021-09-30
7280	667	38	2021-09-30
7281	96	43	2021-09-30
7282	127	14	2021-09-30
7283	791	57	2021-09-30
7284	714	35	2021-09-30
7285	302	52	2021-09-30
7286	110	55	2021-09-30
7287	296	48	2021-09-30
7288	582	40	2021-09-30
7289	4	12	2021-09-30
7290	144	59	2021-09-30
7291	997	34	2021-09-30
7292	37	22	2021-09-30
7293	745	70	2021-09-30
7294	21	15	2021-09-30
7295	372	35	2021-09-30
7296	443	27	2021-09-30
7297	745	31	2021-09-30
7298	281	20	2021-09-30
7299	850	39	2021-09-30
7300	975	56	2021-09-30
7301	845	4	2021-09-30
7302	628	63	2021-09-30
7303	89	68	2021-09-30
7304	643	56	2021-09-30
7305	732	70	2021-09-30
7306	399	33	2021-09-30
7307	282	55	2021-09-30
7308	214	46	2021-09-30
7309	684	55	2021-09-30
7310	846	51	2021-09-30
7311	32	52	2021-09-30
7312	391	59	2021-09-30
7313	962	12	2021-09-30
7314	917	40	2021-09-30
7315	167	1	2021-09-30
7316	726	27	2021-09-30
7317	903	48	2021-09-30
7318	331	31	2021-09-30
7319	127	13	2021-09-30
7320	31	64	2021-09-30
7321	562	8	2021-09-30
7322	1	38	2021-09-30
7323	399	70	2021-09-30
7324	502	66	2021-09-30
7325	667	36	2021-09-30
7326	11	38	2021-09-30
7327	835	13	2021-09-30
7328	517	13	2021-09-30
7329	713	37	2021-09-30
7330	912	20	2021-09-30
7331	777	68	2021-09-30
7332	223	48	2021-09-30
7333	755	7	2021-09-30
7334	817	57	2021-09-30
7335	508	66	2021-09-30
7336	230	27	2021-09-30
7337	735	28	2021-09-30
7338	733	60	2021-09-30
7339	47	25	2021-09-30
7340	387	13	2021-09-30
7341	173	59	2021-09-30
7342	663	48	2021-09-30
7343	605	5	2021-09-30
7344	892	23	2021-09-30
7345	726	66	2021-09-30
7346	174	48	2021-10-01
7347	553	22	2021-10-01
7348	262	54	2021-10-01
7349	358	29	2021-10-01
7350	973	52	2021-10-01
7351	528	29	2021-10-01
7352	841	47	2021-10-01
7353	180	30	2021-10-01
7354	496	11	2021-10-01
7355	614	43	2021-10-01
7356	723	32	2021-10-01
7357	142	44	2021-10-01
7358	115	49	2021-10-01
7359	59	10	2021-10-01
7360	976	13	2021-10-01
7361	242	64	2021-10-01
7362	520	69	2021-10-01
7363	488	7	2021-10-01
7364	971	21	2021-10-01
7365	134	61	2021-10-01
7366	934	63	2021-10-01
7367	529	10	2021-10-01
7368	623	14	2021-10-01
7369	203	69	2021-10-01
7370	480	52	2021-10-01
7371	931	54	2021-10-01
7372	323	30	2021-10-01
7373	203	9	2021-10-01
7374	25	53	2021-10-01
7375	398	34	2021-10-01
7376	161	4	2021-10-01
7377	464	40	2021-10-01
7378	563	5	2021-10-01
7379	328	6	2021-10-01
7380	61	37	2021-10-01
7381	528	25	2021-10-01
7382	751	27	2021-10-01
7383	649	32	2021-10-01
7384	335	41	2021-10-01
7385	309	25	2021-10-01
7386	660	53	2021-10-01
7387	232	39	2021-10-01
7388	305	38	2021-10-01
7389	699	24	2021-10-01
7390	908	64	2021-10-01
7391	471	66	2021-10-01
7392	53	39	2021-10-01
7393	279	35	2021-10-01
7394	182	25	2021-10-01
7395	883	18	2021-10-01
7396	322	64	2021-10-01
7397	307	55	2021-10-01
7398	446	68	2021-10-01
7399	529	65	2021-10-01
7400	995	25	2021-10-01
7401	719	25	2021-10-01
7402	59	5	2021-10-01
7403	350	53	2021-10-01
7404	629	49	2021-10-01
7405	762	47	2021-10-01
7406	910	5	2021-10-02
7407	781	51	2021-10-02
7408	779	34	2021-10-02
7409	319	44	2021-10-02
7410	905	38	2021-10-02
7411	959	36	2021-10-02
7412	137	6	2021-10-02
7413	118	42	2021-10-02
7414	876	29	2021-10-02
7415	370	64	2021-10-02
7416	796	56	2021-10-02
7417	11	4	2021-10-02
7418	780	62	2021-10-02
7419	461	60	2021-10-02
7420	280	56	2021-10-02
7421	892	33	2021-10-02
7422	453	6	2021-10-02
7423	802	19	2021-10-02
7424	726	33	2021-10-02
7425	570	38	2021-10-02
7426	698	6	2021-10-02
7427	989	11	2021-10-02
7428	895	15	2021-10-02
7429	456	38	2021-10-02
7430	2	30	2021-10-02
7431	60	41	2021-10-02
7432	582	44	2021-10-02
7433	651	12	2021-10-02
7434	417	27	2021-10-02
7435	615	11	2021-10-02
7436	817	14	2021-10-02
7437	805	60	2021-10-02
7438	278	15	2021-10-02
7439	221	32	2021-10-02
7440	52	49	2021-10-02
7441	705	23	2021-10-02
7442	241	42	2021-10-02
7443	994	63	2021-10-02
7444	23	48	2021-10-02
7445	843	6	2021-10-02
7446	890	56	2021-10-02
7447	825	16	2021-10-02
7448	421	61	2021-10-02
7449	42	19	2021-10-02
7450	918	65	2021-10-02
7451	116	54	2021-10-02
7452	116	7	2021-10-02
7453	866	65	2021-10-02
7454	900	4	2021-10-02
7455	979	22	2021-10-02
7456	386	69	2021-10-02
7457	935	30	2021-10-02
7458	23	7	2021-10-02
7459	7	30	2021-10-02
7460	666	14	2021-10-02
7461	123	26	2021-10-02
7462	475	55	2021-10-02
7463	787	45	2021-10-03
7464	24	61	2021-10-03
7465	450	57	2021-10-03
7466	787	63	2021-10-03
7467	521	62	2021-10-03
7468	142	6	2021-10-03
7469	420	47	2021-10-03
7470	899	3	2021-10-03
7471	385	22	2021-10-03
7472	303	65	2021-10-03
7473	938	2	2021-10-03
7474	780	26	2021-10-03
7475	906	54	2021-10-03
7476	71	21	2021-10-03
7477	227	32	2021-10-03
7478	748	18	2021-10-03
7479	284	67	2021-10-03
7480	294	22	2021-10-03
7481	954	25	2021-10-03
7482	960	51	2021-10-03
7483	680	46	2021-10-03
7484	734	59	2021-10-03
7485	459	13	2021-10-03
7486	280	48	2021-10-03
7487	724	59	2021-10-03
7488	786	57	2021-10-03
7489	678	32	2021-10-03
7490	920	10	2021-10-03
7491	583	31	2021-10-03
7492	281	53	2021-10-03
7493	491	56	2021-10-03
7494	291	38	2021-10-03
7495	396	36	2021-10-03
7496	515	58	2021-10-03
7497	682	24	2021-10-03
7498	214	11	2021-10-03
7499	523	62	2021-10-03
7500	135	10	2021-10-03
7501	32	54	2021-10-03
7502	281	53	2021-10-03
7503	528	24	2021-10-03
7504	21	50	2021-10-03
7505	737	13	2021-10-03
7506	974	29	2021-10-03
7507	886	53	2021-10-03
7508	174	12	2021-10-03
7509	767	41	2021-10-03
7510	719	27	2021-10-03
7511	610	39	2021-10-03
7512	92	45	2021-10-03
7513	387	9	2021-10-03
7514	914	9	2021-10-03
7515	930	6	2021-10-03
7516	335	60	2021-10-03
7517	915	61	2021-10-03
7518	668	27	2021-10-03
7519	732	60	2021-10-03
7520	669	29	2021-10-03
7521	486	39	2021-10-03
7522	160	21	2021-10-03
7523	345	35	2021-10-03
7524	864	4	2021-10-03
7525	438	64	2021-10-03
7526	704	16	2021-10-03
7527	73	25	2021-10-03
7528	253	42	2021-10-03
7529	166	8	2021-10-04
7530	418	20	2021-10-04
7531	517	53	2021-10-04
7532	35	50	2021-10-04
7533	672	30	2021-10-04
7534	538	6	2021-10-04
7535	438	40	2021-10-04
7536	250	54	2021-10-04
7537	850	57	2021-10-04
7538	637	31	2021-10-04
7539	345	55	2021-10-04
7540	366	66	2021-10-04
7541	867	8	2021-10-04
7542	25	20	2021-10-04
7543	488	18	2021-10-04
7544	774	58	2021-10-04
7545	457	59	2021-10-04
7546	647	27	2021-10-04
7547	729	59	2021-10-04
7548	1	28	2021-10-04
7549	662	25	2021-10-04
7550	452	53	2021-10-04
7551	896	7	2021-10-04
7552	44	59	2021-10-04
7553	7	60	2021-10-04
7554	697	46	2021-10-04
7555	295	23	2021-10-04
7556	899	55	2021-10-04
7557	571	4	2021-10-04
7558	639	19	2021-10-04
7559	946	56	2021-10-04
7560	39	7	2021-10-04
7561	166	59	2021-10-04
7562	679	54	2021-10-04
7563	926	33	2021-10-04
7564	794	20	2021-10-04
7565	698	20	2021-10-04
7566	7	70	2021-10-04
7567	924	56	2021-10-04
7568	369	14	2021-10-04
7569	105	6	2021-10-04
7570	733	35	2021-10-04
7571	66	32	2021-10-04
7572	543	34	2021-10-04
7573	902	16	2021-10-04
7574	801	22	2021-10-04
7575	592	45	2021-10-04
7576	20	42	2021-10-04
7577	819	60	2021-10-04
7578	767	62	2021-10-04
7579	971	51	2021-10-04
7580	626	37	2021-10-04
7581	649	1	2021-10-04
7582	209	51	2021-10-04
7583	67	11	2021-10-04
7584	20	37	2021-10-04
7585	977	17	2021-10-04
7586	727	34	2021-10-04
7587	853	50	2021-10-04
7588	298	25	2021-10-04
7589	88	7	2021-10-04
7590	947	44	2021-10-04
7591	827	44	2021-10-04
7592	277	23	2021-10-04
7593	735	53	2021-10-04
7594	362	57	2021-10-04
7595	961	37	2021-10-04
7596	549	43	2021-10-04
7597	730	57	2021-10-04
7598	506	4	2021-10-04
7599	580	34	2021-10-04
7600	40	21	2021-10-04
